contract_term_id,contract_id,term_sequence,effective_start_date,effective_end_date,term_length_months,payment_terms_days,overage_policy_type,volume_commitment_type,annual_subscription_fee,implementation_fee,support_tier,support_fee,transaction_fee_per_unit,committed_transaction_volume,ramp_discount_pct,renewal_uplift_pct,price_escalator_pct,termination_for_convenience_flag,price_hold_months,service_level_notes
1970,963,2,2025-03-17,2026-03-16,12,30,tiered_overage,ramp_commit,86605.68,0.0,standard,7418.67,0.01243,819293,0.0,7.23,5.11,false,6,Custom onboarding and SLA language applied for rollout phases
1971,963,3,2026-03-17,2027-03-16,12,30,per_unit_overage,ramp_commit,89479.0,0.0,standard,7664.8,0.01285,850804,0.0,7.92,4.21,false,0,
1972,964,1,2025-12-03,2026-12-02,12,45,none,none,1224479.0,74212.84,enterprise,227831.5,,,0.0,7.45,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
1973,965,1,2025-05-23,2026-05-22,12,60,hard_cap,hard_commit,589678.09,41434.3,premium,81871.34,0.01045,13117326,0.0,5.36,0.0,false,6,
1974,966,1,2025-01-04,2026-01-03,12,30,none,none,20446.22,4055.61,standard,1702.96,,,3.42,6.71,0.0,false,0,
1975,966,2,2026-01-04,2027-01-03,12,30,none,none,21020.76,0.0,standard,1750.81,,,0.0,6.56,2.81,false,0,
1976,967,1,2025-06-13,2026-06-12,12,45,per_unit_overage,none,25180.61,4285.33,standard,2032.38,0.01222,114583,0.0,5.0,0.0,false,0,
1977,968,1,2024-04-10,2025-04-09,12,30,none,none,92283.51,10250.66,standard,7652.12,,,0.0,5.76,0.0,false,0,
1978,969,1,2024-09-25,2025-09-24,12,30,none,none,55895.97,8088.57,premium,7416.36,,,0.0,6.84,0.0,false,0,
1979,970,1,2023-02-04,2024-02-03,12,45,none,none,37586.97,2444.75,premium,5049.31,,,2.85,7.39,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
1980,970,2,2024-02-04,2025-02-03,12,60,none,none,39394.9,0.0,premium,5292.18,,,0.0,6.81,4.81,false,0,Custom onboarding and SLA language applied for rollout phases
1981,971,1,2023-03-28,2024-03-27,12,45,none,none,64630.67,27762.28,standard,5504.11,,,18.42,4.52,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
1982,971,2,2024-03-28,2025-03-27,12,30,none,none,67804.04,0.0,standard,5774.36,,,0.0,4.99,4.91,true,0,Custom onboarding and SLA language applied for rollout phases
1983,971,3,2025-03-28,2026-03-27,12,45,none,none,71703.91,0.0,standard,6106.48,,,0.0,5.2,5.33,false,0,Custom onboarding and SLA language applied for rollout phases
1984,971,4,2026-03-28,2027-03-27,12,45,none,none,75117.75,0.0,standard,6397.22,,,0.0,4.72,5.14,false,0,Custom onboarding and SLA language applied for rollout phases
1985,971,5,2027-03-28,2028-03-27,12,30,none,none,74567.28,0.0,standard,6350.34,,,0.0,6.64,3.64,false,6,Custom onboarding and SLA language applied for rollout phases
1986,972,1,2025-01-24,2026-01-23,12,30,none,none,120409.21,4925.17,premium,15937.18,0.00984,1590094,1.64,3.28,0.0,false,0,
1987,972,2,2026-01-24,2027-01-23,12,30,none,none,123226.79,0.0,premium,16310.11,0.01007,1653697,0.0,5.49,2.34,false,0,
1988,973,1,2024-01-20,2025-01-19,12,30,none,none,19331.22,1860.54,standard,1590.9,0.01146,97801,8.39,3.01,0.0,false,0,
1989,973,2,2025-01-20,2026-01-19,12,30,none,none,19895.69,0.0,standard,1637.35,0.01179,101713,0.0,3.82,2.92,false,3,
1990,973,3,2026-01-20,2027-01-19,12,30,none,none,20732.1,0.0,standard,1706.19,0.01229,105625,0.0,4.98,3.56,false,0,
1991,973,4,2027-01-20,2028-01-19,12,30,none,none,21426.66,0.0,standard,1763.35,0.0127,109537,0.0,5.09,3.49,false,0,
1992,974,1,2026-02-05,2027-02-04,12,45,tiered_overage,soft_commit,1897837.4,182702.85,premium,259866.41,0.01124,13206338,13.88,5.09,0.0,true,0,Custom onboarding and SLA language applied for rollout phases
1993,974,2,2027-02-05,2028-02-04,12,30,per_unit_overage,soft_commit,1997663.65,0.0,premium,273535.38,0.01183,13734591,0.0,5.15,5.26,false,12,Custom onboarding and SLA language applied for rollout phases
1994,974,3,2028-02-05,2029-02-04,12,90,per_unit_overage,soft_commit,2105538.41,0.0,premium,288306.42,0.01247,14262845,0.0,6.86,5.33,false,0,Custom onboarding and SLA language applied for rollout phases
1995,975,1,2023-07-01,2024-06-30,12,30,none,none,1588645.46,160370.15,enterprise,305308.41,,,0.0,4.08,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
1996,976,1,2025-05-06,2026-05-05,12,60,tiered_overage,hard_commit,692371.0,77142.39,enterprise,133045.55,0.01035,18804785,5.17,7.42,0.0,false,0,
1997,976,2,2026-05-06,2027-05-05,12,45,per_unit_overage,hard_commit,712795.94,0.0,enterprise,136970.39,0.01066,19556976,0.0,7.48,2.95,false,6,Custom onboarding and SLA language applied for rollout phases
1998,977,1,2025-12-02,2026-12-01,12,90,tiered_overage,hard_commit,32925.33,4804.52,standard,2677.15,0.01149,177926,0.0,7.12,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
1999,978,1,2024-06-06,2025-06-05,12,30,none,none,24898.4,2010.88,standard,2013.61,,,0.0,4.69,0.0,false,0,
2000,979,1,2023-12-07,2024-12-06,12,90,per_unit_overage,hard_commit,55504.58,17565.83,enterprise,10542.55,0.01152,2029648,4.39,6.3,0.0,false,0,
2001,979,2,2024-12-07,2025-12-06,12,30,tiered_overage,ramp_commit,57802.47,0.0,enterprise,10979.01,0.012,2110833,0.0,6.66,4.14,false,6,Custom onboarding and SLA language applied for rollout phases
2002,980,1,2024-06-02,2025-06-01,12,30,none,none,473490.03,55939.08,enterprise,90267.21,,,4.64,4.94,0.0,false,6,
2003,980,2,2025-06-02,2026-06-01,12,30,none,none,489636.04,0.0,enterprise,93345.32,,,0.0,6.55,3.41,false,0,
2004,981,1,2024-08-26,2025-08-25,12,45,none,none,949807.81,103083.37,enterprise,184115.58,,,19.84,5.82,0.0,false,0,
2005,981,2,2025-08-26,2026-08-25,12,90,none,none,993119.05,0.0,enterprise,192511.25,,,0.0,6.24,4.56,false,6,Custom onboarding and SLA language applied for rollout phases
2006,981,3,2026-08-26,2027-08-25,12,30,none,none,1043376.81,0.0,enterprise,202253.47,,,0.0,4.1,4.81,true,3,Custom onboarding and SLA language applied for rollout phases
2007,981,4,2027-08-26,2028-08-25,12,30,none,none,1105185.65,0.0,enterprise,214234.81,,,0.0,7.1,5.18,true,12,
2008,981,5,2028-08-26,2029-08-25,12,30,none,none,1081526.14,0.0,enterprise,209648.53,,,0.0,6.6,3.3,true,0,Custom onboarding and SLA language applied for rollout phases
2009,982,1,2026-02-05,2027-02-04,12,45,none,none,1225075.88,125679.16,premium,169511.4,,,17.62,5.84,0.0,true,0,Custom onboarding and SLA language applied for rollout phases
2010,982,2,2027-02-05,2028-02-04,12,60,none,none,1282286.92,0.0,premium,177427.58,,,0.0,7.34,4.67,false,6,
2011,982,3,2028-02-05,2029-02-04,12,30,none,none,1327591.45,0.0,premium,183696.28,,,0.0,4.25,4.1,true,0,
2012,982,4,2029-02-05,2030-02-04,12,60,none,none,1340233.72,0.0,premium,185445.57,,,0.0,7.52,3.04,true,0,Custom onboarding and SLA language applied for rollout phases
2013,982,5,2030-02-05,2031-02-04,12,90,none,none,1357539.37,0.0,premium,187840.12,,,0.0,7.07,2.6,false,12,Custom onboarding and SLA language applied for rollout phases
2014,983,1,2024-05-17,2025-05-16,12,90,none,none,1041126.34,253424.38,enterprise,207645.14,,,24.0,4.51,0.0,true,12,Custom onboarding and SLA language applied for rollout phases
2015,983,2,2025-05-17,2026-05-16,12,30,none,none,1083812.52,0.0,enterprise,216158.59,,,0.0,7.75,4.1,true,3,Custom onboarding and SLA language applied for rollout phases
2016,983,3,2026-05-17,2027-05-16,12,30,none,none,1107106.1,0.0,enterprise,220804.33,,,0.0,7.58,3.12,false,3,Custom onboarding and SLA language applied for rollout phases
2017,983,4,2027-05-17,2028-05-16,12,60,none,none,1147969.95,0.0,enterprise,228954.33,,,0.0,5.52,3.31,false,3,Custom onboarding and SLA language applied for rollout phases
2018,984,1,2025-01-19,2026-01-18,12,45,tiered_overage,ramp_commit,1668504.3,377173.37,enterprise,328145.22,0.00903,7069500,6.58,6.57,0.0,false,0,
2019,984,2,2026-01-19,2027-01-18,12,30,true_up,ramp_commit,1726401.4,0.0,enterprise,339531.86,0.00934,7352280,0.0,7.37,3.47,false,0,
2020,985,1,2024-01-20,2025-01-19,12,30,none,none,28903.25,2151.98,standard,2367.23,,,0.0,4.5,0.0,false,0,
2021,986,1,2024-07-08,2025-07-07,12,30,tiered_overage,ramp_commit,1728940.48,538816.95,premium,239430.48,0.00906,16377967,5.03,7.23,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
2022,986,2,2025-07-08,2026-07-07,12,30,per_unit_overage,ramp_commit,1820747.22,0.0,premium,252144.24,0.00954,17033085,0.0,6.59,5.31,false,12,Custom onboarding and SLA language applied for rollout phases
2023,987,1,2025-06-26,2026-06-25,12,30,none,none,20765.05,1907.52,standard,1712.11,,,8.01,5.93,0.0,false,0,
2024,987,2,2026-06-26,2027-06-25,12,30,none,none,21223.96,0.0,standard,1749.95,,,0.0,4.01,2.21,false,0,
2025,987,3,2027-06-26,2028-06-25,12,30,none,none,22519.99,0.0,standard,1856.81,,,0.0,4.55,4.14,false,0,
2026,988,1,2023-04-23,2024-04-22,12,30,none,none,14278.91,1701.81,premium,1908.25,,,2.44,4.17,0.0,false,0,
2027,988,2,2024-04-23,2025-04-22,12,30,none,none,14630.17,0.0,premium,1955.19,,,0.0,3.84,2.46,false,0,
2028,989,1,2025-10-22,2026-10-21,12,90,none,none,661502.84,48213.58,premium,93804.37,,,22.98,7.45,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2029,989,2,2026-10-22,2027-10-21,12,60,none,none,694379.53,0.0,premium,98466.45,,,0.0,7.04,4.97,false,0,
2030,989,3,2027-10-22,2028-10-21,12,30,none,none,699337.65,0.0,premium,99169.53,,,0.0,4.97,2.82,true,0,Custom onboarding and SLA language applied for rollout phases
2031,989,4,2028-10-22,2029-10-21,12,45,none,none,740885.71,0.0,premium,105061.25,,,0.0,5.46,3.85,false,0,Custom onboarding and SLA language applied for rollout phases
2032,990,1,2024-04-06,2025-04-05,12,30,none,none,584965.64,65735.35,premium,80352.82,,,4.48,5.73,0.0,false,0,
2033,990,2,2025-04-06,2026-04-05,12,30,none,none,604035.52,0.0,premium,82972.32,,,0.0,4.31,3.26,false,0,
2034,991,1,2024-04-29,2025-04-28,12,30,none,none,75379.37,9233.84,standard,6213.57,,,2.62,5.46,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2035,991,2,2025-04-29,2026-04-28,12,45,none,none,78530.23,0.0,standard,6473.3,,,0.0,5.68,4.18,false,0,
2036,992,1,2025-10-09,2026-10-08,12,30,none,none,60758.08,8693.47,standard,5206.6,,,19.96,5.56,0.0,false,0,
2037,992,2,2026-10-09,2027-10-08,12,30,none,none,63638.01,0.0,standard,5453.39,,,0.0,5.65,4.74,false,3,
2038,992,3,2027-10-09,2028-10-08,12,30,none,none,63647.26,0.0,standard,5454.19,,,0.0,4.48,2.35,false,0,
2039,992,4,2028-10-09,2029-10-08,12,30,none,none,66566.18,0.0,standard,5704.32,,,0.0,6.8,3.09,false,0,
2040,993,1,2025-03-18,2026-03-17,12,30,none,none,267851.27,21200.37,premium,36927.25,,,17.2,6.71,0.0,false,0,
2041,993,2,2026-03-18,2027-03-17,12,30,none,none,277467.13,0.0,premium,38252.94,,,0.0,3.14,3.59,false,0,
2042,993,3,2027-03-18,2028-03-17,12,30,none,none,282400.48,0.0,premium,38933.07,,,0.0,4.68,2.68,false,0,
2043,994,1,2025-03-22,2026-03-21,12,30,none,none,35405.52,2354.35,standard,2901.45,,,0.0,6.77,0.0,false,3,
2044,995,1,2023-10-15,2024-10-14,12,30,tiered_overage,ramp_commit,337626.75,24225.18,premium,45491.87,0.00947,6573739,9.68,7.62,0.0,false,6,
2045,995,2,2024-10-15,2025-10-14,12,30,tiered_overage,soft_commit,350422.8,0.0,premium,47216.01,0.00983,6836688,0.0,4.36,3.79,true,3,
2046,995,3,2025-10-15,2026-10-14,12,60,per_unit_overage,soft_commit,368767.42,0.0,premium,49687.77,0.01034,7099638,0.0,7.05,4.51,false,6,
2047,996,1,2023-05-28,2024-05-27,12,30,none,none,328963.16,24522.74,premium,45013.61,,,0.0,6.06,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2048,997,1,2024-09-17,2025-09-16,12,30,none,none,30235.52,4679.73,standard,2488.05,,,0.0,4.54,0.0,false,0,
2049,998,1,2024-10-13,2025-10-12,12,30,none,none,26891.63,2077.95,standard,2185.92,,,1.46,3.22,0.0,false,0,
2050,998,2,2025-10-13,2026-10-12,12,30,none,none,27488.62,0.0,standard,2234.45,,,0.0,5.0,2.22,false,0,
2051,999,1,2024-08-07,2025-08-06,12,30,none,none,484353.48,128230.23,enterprise,95084.06,,,23.73,7.64,0.0,false,3,Custom onboarding and SLA language applied for rollout phases
2052,999,2,2025-08-07,2026-08-06,12,45,none,none,507408.71,0.0,enterprise,99610.06,,,0.0,6.78,4.76,true,12,Custom onboarding and SLA language applied for rollout phases
2053,999,3,2026-08-07,2027-08-06,12,60,none,none,518951.82,0.0,enterprise,101876.11,,,0.0,5.85,3.51,false,0,Custom onboarding and SLA language applied for rollout phases
2054,999,4,2027-08-07,2028-08-06,12,60,none,none,537790.01,0.0,enterprise,105574.26,,,0.0,4.47,3.55,false,12,Custom onboarding and SLA language applied for rollout phases
2055,999,5,2028-08-07,2029-08-06,12,30,none,none,598211.11,0.0,enterprise,117435.6,,,0.0,6.74,5.42,true,0,Custom onboarding and SLA language applied for rollout phases
2056,1000,1,2023-09-11,2024-09-10,12,30,per_unit_overage,hard_commit,851618.18,89221.62,premium,116656.02,0.00929,11139942,4.29,7.03,0.0,false,12,
2057,1000,2,2024-09-11,2025-09-10,12,60,hard_cap,soft_commit,876826.08,0.0,premium,120109.04,0.00956,11585539,0.0,6.03,2.96,true,3,
2058,1001,1,2025-08-14,2026-08-13,12,30,none,none,441517.33,55519.68,premium,62241.79,,,23.04,6.36,0.0,false,3,Custom onboarding and SLA language applied for rollout phases
2059,1001,2,2026-08-14,2027-08-13,12,90,none,none,455292.67,0.0,premium,64183.73,,,0.0,5.84,3.12,true,0,
2060,1001,3,2027-08-14,2028-08-13,12,60,none,none,487143.8,0.0,premium,68673.87,,,0.0,4.78,5.04,false,6,
2061,1002,1,2024-06-23,2025-06-22,12,30,per_unit_overage,ramp_commit,882338.4,92456.47,enterprise,167731.23,0.01024,7782777,4.45,6.02,0.0,true,6,Custom onboarding and SLA language applied for rollout phases
2062,1002,2,2025-06-23,2026-06-22,12,30,hard_cap,hard_commit,919661.31,0.0,enterprise,174826.26,0.01067,8094088,0.0,7.28,4.23,true,6,
2063,1003,1,2025-04-05,2026-04-04,12,30,true_up,ramp_commit,61867.5,8523.69,standard,5134.22,0.01044,1415449,3.15,5.09,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
2064,1003,2,2026-04-05,2027-04-04,12,90,tiered_overage,ramp_commit,63438.93,0.0,standard,5264.63,0.01071,1472066,0.0,7.52,2.54,false,0,
2065,1004,1,2023-03-19,2024-03-18,12,30,none,none,64104.44,3253.07,premium,8553.79,,,0.0,6.6,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2066,1005,1,2024-05-18,2025-05-17,12,30,none,none,49328.95,7797.81,standard,4085.43,,,2.99,3.45,0.0,false,0,
2067,1005,2,2025-05-18,2026-05-17,12,30,none,none,51647.41,0.0,standard,4277.45,,,0.0,6.53,4.7,false,0,
2068,1006,1,2025-06-26,2026-06-25,12,30,none,soft_commit,44722.89,16069.37,premium,6055.7,0.0097,592543,0.0,5.53,0.0,false,0,
2069,1007,1,2023-08-22,2024-08-21,12,45,none,none,88277.9,21261.24,standard,7308.84,,,2.97,5.5,0.0,false,6,Custom onboarding and SLA language applied for rollout phases
2070,1007,2,2024-08-22,2025-08-21,12,45,none,none,91844.33,0.0,standard,7604.12,,,0.0,4.97,4.04,false,0,
2071,1008,1,2023-06-29,2024-06-28,12,30,none,none,19657.71,1880.33,standard,1633.22,0.01137,147158,10.45,7.21,0.0,false,0,
2072,1008,2,2024-06-29,2025-06-28,12,30,none,none,20363.42,0.0,standard,1691.85,0.01178,153044,0.0,3.8,3.59,false,0,
2073,1008,3,2025-06-29,2026-06-28,12,30,per_unit_overage,soft_commit,20757.79,0.0,standard,1724.62,0.01201,158930,0.0,5.91,2.76,false,0,
2074,1009,1,2024-10-11,2025-10-10,12,60,tiered_overage,hard_commit,145775.89,56230.23,enterprise,28056.75,0.0096,4878887,18.47,5.73,0.0,false,3,Custom onboarding and SLA language applied for rollout phases
2075,1009,2,2025-10-11,2026-10-10,12,45,true_up,hard_commit,152029.68,0.0,enterprise,29260.38,0.01001,5074042,0.0,5.46,4.29,true,6,Custom onboarding and SLA language applied for rollout phases
2076,1009,3,2026-10-11,2027-10-10,12,90,tiered_overage,hard_commit,154593.59,0.0,enterprise,29753.85,0.01018,5269197,0.0,3.5,2.98,false,12,
2077,1010,1,2023-03-10,2024-03-09,12,30,none,none,93710.03,21764.63,premium,13145.52,,,20.93,5.43,0.0,false,3,
2078,1010,2,2024-03-10,2025-03-09,12,30,none,none,97233.53,0.0,premium,13639.79,,,0.0,4.82,3.76,false,0,
2079,1010,3,2025-03-10,2026-03-09,12,30,none,none,101395.76,0.0,premium,14223.66,,,0.0,3.05,4.02,false,0,
2080,1010,4,2026-03-10,2027-03-09,12,30,none,none,106325.88,0.0,premium,14915.26,,,0.0,6.83,4.3,false,0,
2081,1011,1,2024-11-01,2025-10-31,12,45,none,none,27713.81,2099.51,standard,2248.13,,,0.0,7.69,0.0,false,3,
2082,1012,1,2023-09-23,2024-09-22,12,30,none,none,28452.63,2118.95,enterprise,5184.47,,,0.0,3.17,0.0,false,0,
2083,1013,1,2024-03-18,2025-03-17,12,30,hard_cap,hard_commit,800575.06,282720.21,enterprise,156417.81,0.01111,5839215,23.06,6.63,0.0,true,6,Custom onboarding and SLA language applied for rollout phases
2084,1013,2,2025-03-18,2026-03-17,12,90,per_unit_overage,hard_commit,825072.66,0.0,enterprise,161204.19,0.01145,6072783,0.0,4.5,3.06,true,0,
2085,1013,3,2026-03-18,2027-03-17,12,90,hard_cap,hard_commit,855939.63,0.0,enterprise,167235.04,0.01188,6306352,0.0,4.62,3.4,true,0,
2086,1013,4,2027-03-18,2028-03-17,12,45,tiered_overage,hard_commit,932337.43,0.0,enterprise,182161.78,0.01294,6539920,0.0,4.77,5.21,true,3,Custom onboarding and SLA language applied for rollout phases
2087,1013,5,2028-03-18,2029-03-17,12,60,tiered_overage,ramp_commit,910539.45,0.0,enterprise,177902.85,0.01264,6773489,0.0,7.22,3.27,false,0,Custom onboarding and SLA language applied for rollout phases
2088,1014,1,2024-08-28,2025-08-27,12,45,tiered_overage,hard_commit,47376.37,2785.32,premium,6417.14,0.01191,303116,0.0,6.66,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2089,1015,1,2025-04-20,2026-04-19,12,30,none,none,43748.71,23516.22,standard,3662.28,,,3.79,5.44,0.0,false,0,Custom onboarding and SLA language applied for rollout phases
2090,1015,2,2026-04-20,2027-04-19,12,30,none,none,44956.17,0.0,standard,3763.36,,,0.0,6.1,2.76,false,0,
2091,1016,1,2024-04-24,2025-04-23,12,30,per_unit_overage,hard_commit,922480.95,216525.56,enterprise,179918.14,0.01025,21629506,21.36,5.68,0.0,true,6,
2092,1016,2,2025-04-24,2026-04-23,12,30,tiered_overage,hard_commit,949048.4,0.0,enterprise,185099.78,0.01055,22494686,0.0,6.69,2.88,false,6,Custom onboarding and SLA language applied for rollout phases
2093,1016,3,2026-04-24,2027-04-23,12,60,tiered_overage,ramp_commit,1025382.31,0.0,enterprise,199987.74,0.01139,23359866,0.0,3.89,5.43,true,0,Custom onboarding and SLA language applied for rollout phases
2094,1016,4,2027-04-24,2028-04-23,12,30,tiered_overage,soft_commit,1038563.85,0.0,enterprise,202558.63,0.01154,24225046,0.0,7.71,4.03,false,6,
2095,1017,1,2024-05-07,2025-05-06,12,45,per_unit_overage,ramp_commit,787819.82,87283.58,enterprise,152395.71,0.00998,7125264,5.59,6.31,0.0,true,6,Custom onboarding and SLA language applied for rollout phases
2096,1017,2,2025-05-07,2026-05-06,12,45,per_unit_overage,hard_commit,828392.54,0.0,enterprise,160244.09,0.01049,7410274,0.0,7.72,5.15,true,0,Custom onboarding and SLA language applied for rollout phases
2097,1018,1,2024-07-06,2025-07-05,12,90,per_unit_overage,soft_commit,1180222.44,127190.39,enterprise,230496.77,0.01057,18501065,6.17,5.06,0.0,true,0,Custom onboarding and SLA language applied for rollout phases
2098,1018,2,2025-07-06,2026-07-05,12,60,per_unit_overage,soft_commit,1225306.94,0.0,enterprise,239301.75,0.01097,19241107,0.0,7.26,3.82,false,0,
2099,1019,1,2023-09-17,2024-09-16,12,30,true_up,soft_commit,1430374.94,149923.72,enterprise,278178.44,0.0094,6507444,20.98,4.46,0.0,false,3,Custom onboarding and SLA language applied for rollout phases
2100,1019,2,2024-09-17,2025-09-16,12,60,per_unit_overage,ramp_commit,1473715.3,0.0,enterprise,286607.25,0.00968,6767741,0.0,7.6,3.03,true,0,Custom onboarding and SLA language applied for rollout phases
2101,1019,3,2025-09-17,2026-09-16,12,30,per_unit_overage,hard_commit,1505427.87,0.0,enterprise,292774.69,0.00989,7028039,0.0,3.51,2.59,false,0,
2102,1020,1,2025-10-19,2026-10-18,12,45,none,none,1042750.56,106233.54,enterprise,197697.3,,,15.32,7.34,0.0,true,0,Custom onboarding and SLA language applied for rollout phases
2103,1020,2,2026-10-19,2027-10-18,12,90,none,none,1072677.5,0.0,enterprise,203371.21,,,0.0,3.99,2.87,false,0,Custom onboarding and SLA language applied for rollout phases
2104,1020,3,2027-10-19,2028-10-18,12,90,none,none,1158188.48,0.0,enterprise,219583.42,,,0.0,4.15,5.39,true,12,Custom onboarding and SLA language applied for rollout phases
2105,1021,1,2025-05-11,2026-05-10,12,60,none,none,646905.73,73854.4,enterprise,125047.38,,,5.54,4.83,0.0,false,3,
