opportunity_id,opportunity_external_id,account_id,opportunity_name,stage_name,outcome,lifecycle_type,segment,sales_region,close_date,created_date,expected_start_date,contract_length_months,currency_code,estimated_users,annual_transaction_estimate,implementation_complexity,support_tier_requested,competitor_pressure_score,total_quote_amount
2433,OPP-02433,903,Summit Operations Renewal,Closed Won,won,renewal,enterprise,na,2024-10-06,2024-08-07,2024-12-01,36,USD,1165,2537528,medium,premium,0.41,471381.34
2434,OPP-02434,903,Summit Operations Net New,Closed Lost,lost,net_new,enterprise,na,2024-12-13,2024-09-19,2025-01-05,48,USD,2073,,high,enterprise,0.79,1351139.63
2435,OPP-02435,903,Summit Operations Renewal,Closed Won,won,renewal,enterprise,na,2023-05-05,2023-03-26,2023-06-02,60,USD,2858,2360931,high,enterprise,0.69,2037377.53
2436,OPP-02436,903,Summit Operations Expansion,Closed Lost,lost,expansion,enterprise,na,2023-10-18,2023-08-05,2023-12-03,24,USD,3843,2167558,high,premium,0.4,1584209.92
2437,OPP-02437,904,Granite Distribution Net New,Closed Lost,lost,net_new,enterprise,emea,2024-05-22,2024-04-04,2024-06-08,24,USD,4272,1677944,high,premium,0.43,1020952.16
2438,OPP-02438,904,Granite Distribution Renewal,Closed Won,won,renewal,enterprise,emea,2023-01-20,2022-11-23,2023-03-22,24,USD,5238,5588859,medium,enterprise,0.55,925368.79
2439,OPP-02439,904,Granite Distribution Expansion,Closed Lost,lost,expansion,enterprise,emea,2025-06-17,2025-05-17,,,USD,3662,5707813,high,premium,0.63,
2440,OPP-02440,905,Meridian Cargo Systems Net New,Closed Lost,lost,net_new,enterprise,na,2025-04-28,2024-10-23,2025-06-08,60,USD,4174,7751248,high,enterprise,0.57,3078917.4
2441,OPP-02441,905,Meridian Cargo Systems Net New,Closed Lost,lost,net_new,enterprise,na,2023-08-09,2023-03-01,2023-09-21,36,USD,5456,3598576,high,premium,0.66,1968620.5
2442,OPP-02442,905,Meridian Cargo Systems Net New,Closed Lost,lost,net_new,enterprise,na,2023-08-28,2023-01-30,2023-09-25,24,USD,1078,1805702,high,standard,0.71,447882.94
2443,OPP-02443,906,Apex Retail Holdings Net New,Closed Lost,lost,net_new,mid_market,emea,2024-10-15,2024-06-16,2024-11-29,12,USD,594,661135,medium,enterprise,0.52,83070.18
2444,OPP-02444,906,Apex Retail Holdings Net New,Closed Lost,lost,net_new,mid_market,emea,2024-08-30,2024-04-06,2024-10-21,36,USD,900,1784417,medium,standard,0.3,300222.3
2445,OPP-02445,907,Bluewave Trade Group Renewal,Closed Lost,lost,renewal,smb,na,2023-03-02,2022-12-23,,24,USD,70,173858,low,standard,0.41,51219.03
2446,OPP-02446,907,Bluewave Trade Group Renewal,Closed Won,won,renewal,smb,na,2023-09-17,2023-08-10,2023-11-19,12,USD,88,387226,low,standard,0.36,21334.14
2447,OPP-02447,908,Ironwood Global Freight Net New,Closed Lost,lost,net_new,mid_market,na,2023-09-16,2023-02-18,2023-10-18,12,USD,792,,high,premium,0.4,200857.33
2448,OPP-02448,908,Ironwood Global Freight Net New,Closed Lost,lost,net_new,mid_market,na,2025-06-03,2024-11-07,,24,USD,439,1209181,medium,premium,0.43,
2449,OPP-02449,909,Crescent Industrial Net New,Closed Lost,lost,net_new,enterprise,emea,2024-05-16,2023-12-04,2024-06-17,48,USD,4340,1797417,high,enterprise,0.49,2449671.29
2450,OPP-02450,909,Crescent Industrial Net New,Closed Lost,lost,net_new,enterprise,emea,2023-11-16,2023-08-27,,36,USD,1330,4054999,high,premium,0.78,794547.25
2451,OPP-02451,910,Pioneer Logistics Renewal,Closed Lost,lost,renewal,enterprise,na,2023-01-06,2022-10-18,2023-02-22,36,USD,3356,1478592,high,premium,0.61,1524331.56
2452,OPP-02452,910,Pioneer Logistics Renewal,Closed Won,won,renewal,enterprise,na,2023-11-06,2023-09-06,2023-12-21,24,USD,3060,1152127,medium,premium,0.41,720567.59
2453,OPP-02453,910,Pioneer Logistics Expansion,Closed Lost,lost,expansion,enterprise,na,2024-04-16,2024-01-03,2024-06-03,36,USD,1315,4541025,high,premium,0.39,1044747.55
2454,OPP-02454,911,Vector Supply Co Net New,Closed Lost,lost,net_new,enterprise,na,2024-06-20,2024-02-23,2024-07-27,,USD,,7939672,high,premium,0.59,272405.03
2455,OPP-02455,911,Vector Supply Co Net New,Closed Lost,lost,net_new,enterprise,na,2024-12-25,2024-10-19,2025-02-16,24,USD,2616,4853940,high,premium,0.3,652590.8
2456,OPP-02456,911,Vector Supply Co Net New,Closed Lost,lost,net_new,enterprise,na,2024-01-14,2023-11-27,,24,USD,1594,7002109,high,premium,0.42,
2457,OPP-02457,912,Northstar Commerce Partners Renewal,Closed Won,won,renewal,enterprise,na,2024-08-11,2024-07-01,2024-09-07,36,USD,3992,2381277,high,premium,0.34,1477478.1
2458,OPP-02458,912,Northstar Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,na,2025-07-22,2024-12-27,2025-08-17,48,USD,2300,5450363,high,premium,0.4,1428785.3
2459,OPP-02459,912,Northstar Commerce Partners Renewal,Closed Won,won,renewal,enterprise,na,2024-12-27,2024-11-18,2025-01-29,24,USD,1824,2329600,high,premium,0.77,445070.99
2460,OPP-02460,912,Northstar Commerce Partners Renewal,Closed Lost,lost,renewal,enterprise,na,2023-04-20,2023-03-22,2023-05-11,36,USD,2939,,high,enterprise,0.67,1419105.8
2461,OPP-02461,913,Harbor Operations Net New,Closed Lost,lost,net_new,enterprise,latam,2024-12-27,2024-09-21,2025-01-21,36,USD,5356,5891484,high,enterprise,0.72,1286008.99
2462,OPP-02462,913,Harbor Operations Net New,Closed Lost,lost,net_new,enterprise,latam,2024-06-16,2024-03-29,2024-08-16,24,USD,1833,4620458,high,premium,0.42,461639.18
2463,OPP-02463,913,Harbor Operations Net New,Closed Lost,lost,net_new,enterprise,latam,2023-09-28,2023-06-12,2023-11-12,60,USD,,4424503,high,premium,0.89,2865979.47
2464,OPP-02464,914,Atlas Distribution Renewal,Closed Won,won,renewal,enterprise,na,2025-07-16,2025-06-22,2025-09-28,48,USD,6103,6032302,high,premium,0.42,2113728.01
2465,OPP-02465,914,Atlas Distribution Renewal,Closed Won,won,renewal,enterprise,na,2025-12-15,2025-10-30,2026-02-09,24,USD,2669,3780973,high,premium,0.77,644768.8
2466,OPP-02466,914,Atlas Distribution Renewal,Closed Won,won,renewal,enterprise,na,2024-12-22,2024-11-20,2025-01-24,48,USD,1050,1837245,high,enterprise,0.59,677690.69
2467,OPP-02467,915,Summit Cargo Systems Expansion,Closed Lost,lost,expansion,enterprise,apac,2023-04-09,2023-02-13,2023-05-11,48,USD,4657,4088958,high,enterprise,0.54,3218964.5
2468,OPP-02468,915,Summit Cargo Systems Renewal,Closed Won,won,renewal,enterprise,apac,2024-04-09,2024-02-17,2024-04-25,24,USD,3260,1650564,medium,standard,0.42,989926.01
2469,OPP-02469,915,Summit Cargo Systems Renewal,Closed Won,won,renewal,enterprise,apac,2023-11-13,2023-08-24,2023-12-25,24,USD,3501,3797923,medium,premium,0.35,1104858.34
2470,OPP-02470,916,Granite Retail Holdings Net New,Closed Lost,lost,net_new,enterprise,na,2025-12-20,2025-07-17,2026-02-06,,USD,1652,4904811,high,enterprise,0.44,366083.75
2471,OPP-02471,916,Granite Retail Holdings Net New,Closed Lost,lost,net_new,enterprise,na,2023-10-10,2023-08-11,,36,USD,5787,,high,enterprise,0.69,1775219.1
2472,OPP-02472,916,Granite Retail Holdings Net New,Closed Lost,lost,net_new,enterprise,na,2024-05-30,2023-11-09,2024-07-06,36,USD,1025,3398905,high,enterprise,0.45,675488.61
2473,OPP-02473,917,Meridian Trade Group Expansion,Closed Lost,lost,expansion,strategic,apac,2025-11-06,2025-07-15,2026-01-17,12,USD,18608,21448354,high,premium,0.85,4194346.7
2474,OPP-02474,917,Meridian Trade Group Renewal,Closed Won,won,renewal,strategic,apac,2023-12-25,2023-11-02,2024-01-30,24,USD,5233,21953662,high,premium,0.57,977029.71
2475,OPP-02475,917,Meridian Trade Group Net New,Closed Lost,lost,net_new,strategic,apac,2023-11-28,2023-06-27,2024-01-12,,USD,12709,,high,premium,0.38,1511803.57
2476,OPP-02476,917,Meridian Trade Group Expansion,Closed Won,won,expansion,strategic,apac,2024-06-15,2024-03-17,2024-07-17,48,USD,14036,13723381,high,enterprise,0.42,8200532.15
2477,OPP-02477,917,Meridian Trade Group Net New,Closed Lost,lost,net_new,strategic,apac,2024-08-23,2024-05-16,2024-10-29,48,USD,10376,,high,enterprise,0.73,6872518.58
2478,OPP-02478,918,Apex Global Freight Net New,Closed Lost,lost,net_new,strategic,latam,2025-03-25,2024-10-16,2025-05-13,24,USD,13618,22518251,high,enterprise,0.51,3043359.65
2479,OPP-02479,918,Apex Global Freight Expansion,Closed Lost,lost,expansion,strategic,latam,2023-08-30,2023-07-06,2023-11-03,12,USD,,12579676,high,premium,0.89,1645509.1
2480,OPP-02480,918,Apex Global Freight Renewal,Closed Won,won,renewal,strategic,latam,2025-12-18,2025-10-03,2026-02-09,36,USD,16009,7417163,high,premium,0.38,5460948.63
2481,OPP-02481,918,Apex Global Freight Net New,Closed Lost,lost,net_new,strategic,latam,2024-04-08,2023-11-11,2024-05-10,36,USD,11849,,high,premium,0.83,5729043.36
2482,OPP-02482,919,Bluewave Industrial Net New,Closed Lost,lost,net_new,mid_market,na,2024-08-08,2024-04-08,2024-09-28,12,USD,900,1496482,high,premium,0.46,
2483,OPP-02483,919,Bluewave Industrial Net New,Closed Won,won,net_new,mid_market,na,2024-02-15,2023-08-03,2024-03-17,36,USD,870,996598,medium,standard,0.41,323545.92
2484,OPP-02484,919,Bluewave Industrial Net New,Closed Lost,lost,net_new,mid_market,na,2025-11-22,2025-05-14,2025-12-18,24,USD,295,909660,medium,premium,0.26,121358.75
2485,OPP-02485,920,Ironwood Logistics Net New,Closed Lost,lost,net_new,smb,emea,2025-03-25,2024-09-12,2025-06-04,36,USD,43,124979,low,standard,0.18,67501.77
2486,OPP-02486,921,Crescent Supply Co Expansion,Closed Lost,lost,expansion,strategic,emea,2023-09-11,2023-05-27,2023-10-23,60,USD,20226,9086975,high,premium,0.38,
2487,OPP-02487,921,Crescent Supply Co Net New,Closed Lost,lost,net_new,strategic,emea,2024-07-13,2024-03-20,,,USD,4771,6280371,high,premium,0.35,895658.96
2488,OPP-02488,921,Crescent Supply Co Expansion,Closed Lost,lost,expansion,strategic,emea,2025-03-04,2025-02-01,2025-04-01,24,USD,21372,6734051,high,premium,0.65,
2489,OPP-02489,921,Crescent Supply Co Net New,Closed Lost,lost,net_new,strategic,emea,2023-04-17,2022-12-12,2023-05-14,36,USD,7038,22464272,high,enterprise,0.73,4084454.64
2490,OPP-02490,922,Pioneer Commerce Partners Net New,Closed Lost,lost,net_new,strategic,na,2024-01-16,2023-07-10,2024-03-10,36,USD,15961,,high,premium,0.83,5918240.44
2491,OPP-02491,922,Pioneer Commerce Partners Renewal,Closed Won,won,renewal,strategic,na,2025-10-16,2025-09-11,2025-12-03,12,USD,14460,22683736,medium,enterprise,0.37,1525707.38
2492,OPP-02492,922,Pioneer Commerce Partners Expansion,Closed Lost,lost,expansion,strategic,na,2023-10-09,2023-06-20,2023-12-11,12,USD,10033,32036725,high,premium,0.63,2148118.45
2493,OPP-02493,922,Pioneer Commerce Partners Renewal,Closed Won,won,renewal,strategic,na,2025-04-17,2025-02-13,2025-05-23,12,USD,6755,16416980,medium,premium,0.63,830466.78
2494,OPP-02494,923,Vector Operations Net New,Closed Lost,lost,net_new,smb,na,2023-10-18,2023-08-17,2023-12-03,,USD,53,252295,medium,premium,0.41,53521.65
2495,OPP-02495,923,Vector Operations Expansion,Closed Won,won,expansion,smb,na,2024-11-14,2024-09-01,2025-01-04,24,USD,155,163896,low,standard,0.51,48339.19
2496,OPP-02496,923,Vector Operations Expansion,Closed Won,won,expansion,smb,na,2025-04-07,2025-01-17,2025-06-13,12,USD,43,145150,low,standard,0.16,32865.62
2497,OPP-02497,924,Northstar Distribution Renewal,Closed Won,won,renewal,mid_market,emea,2024-02-04,2023-11-09,2024-04-10,12,USD,666,577722,medium,standard,0.36,110156.68
2498,OPP-02498,924,Northstar Distribution Renewal,Closed Won,won,renewal,mid_market,emea,2024-07-25,2024-06-01,2024-09-25,12,USD,151,931205,medium,premium,0.15,71384.43
2499,OPP-02499,924,Northstar Distribution Renewal,Closed Won,won,renewal,mid_market,emea,2023-01-11,2022-12-21,2023-02-04,24,USD,150,362843,low,premium,0.41,87681.49
2500,OPP-02500,925,Harbor Cargo Systems Net New,Closed Won,won,net_new,mid_market,emea,2023-02-23,2022-12-18,2023-03-28,60,USD,564,1552510,medium,standard,0.6,378252.88
2501,OPP-02501,925,Harbor Cargo Systems Renewal,Closed Won,won,renewal,mid_market,emea,2024-11-17,2024-09-11,2025-01-24,24,USD,884,1729712,low,premium,0.33,307481.1
2502,OPP-02502,926,Atlas Retail Holdings Net New,Closed Lost,lost,net_new,smb,apac,2025-01-13,2024-09-16,2025-02-10,24,USD,,135627,low,standard,0.28,32254.5
2503,OPP-02503,926,Atlas Retail Holdings Renewal,Closed Won,won,renewal,smb,apac,2023-11-19,2023-09-09,2024-01-20,48,USD,104,105835,low,standard,0.21,89715.38
2504,OPP-02504,927,Summit Trade Group Net New,Closed Lost,lost,net_new,enterprise,na,2025-12-10,2025-10-23,2026-01-03,,USD,4745,7409219,high,enterprise,0.52,1215639.02
2505,OPP-02505,927,Summit Trade Group Net New,Closed Lost,lost,net_new,enterprise,na,2023-02-10,2022-08-18,,36,USD,3992,1266626,high,standard,0.69,1563270.93
2506,OPP-02506,927,Summit Trade Group Net New,Closed Lost,lost,net_new,enterprise,na,2023-07-24,2023-03-13,2023-09-26,,USD,5524,6677833,high,standard,0.63,640270.75
2507,OPP-02507,928,Granite Global Freight Renewal,Closed Won,won,renewal,strategic,na,2025-12-03,2025-11-09,2026-02-05,36,USD,15081,14751944,high,premium,0.36,7046085.29
2508,OPP-02508,928,Granite Global Freight Renewal,Closed Won,won,renewal,strategic,na,2023-05-29,2023-04-28,2023-07-01,12,USD,12792,10194432,high,enterprise,0.63,2052197.4
2509,OPP-02509,928,Granite Global Freight Net New,Closed Lost,lost,net_new,strategic,na,2024-08-31,2024-04-16,2024-09-21,36,USD,17063,13520236,high,premium,0.88,5463386.04
2510,OPP-02510,928,Granite Global Freight Renewal,Closed Won,won,renewal,strategic,na,2025-02-26,2024-12-19,2025-05-06,24,USD,9010,21668250,high,enterprise,0.37,2061602.57
2511,OPP-02511,929,Meridian Industrial Expansion,Closed Lost,lost,expansion,smb,na,2023-02-22,2022-12-11,,,USD,60,325782,low,standard,0.12,36388.28
2512,OPP-02512,929,Meridian Industrial Expansion,Closed Won,won,expansion,smb,na,2025-10-24,2025-06-12,2025-12-02,12,USD,125,214002,low,standard,0.18,42364.78
2513,OPP-02513,929,Meridian Industrial Renewal,Closed Won,won,renewal,smb,na,2024-05-20,2024-04-12,2024-06-06,12,USD,127,300943,low,standard,0.1,28920.5
2514,OPP-02514,930,Apex Logistics Expansion,Closed Won,won,expansion,mid_market,na,2023-10-23,2023-09-02,2023-12-07,24,USD,455,2121778,medium,enterprise,0.54,190821.87
2515,OPP-02515,930,Apex Logistics Expansion,Closed Lost,lost,expansion,mid_market,na,2024-02-06,2023-12-07,2024-03-03,,USD,444,1711738,medium,premium,0.61,
2516,OPP-02516,930,Apex Logistics Net New,Closed Lost,lost,net_new,mid_market,na,2025-08-29,2025-04-30,,48,USD,475,1526562,medium,standard,0.45,354112.54
2517,OPP-02517,931,Bluewave Supply Co Net New,Closed Lost,lost,net_new,strategic,apac,2025-08-25,2025-02-11,2025-10-27,12,USD,15448,19841950,high,enterprise,0.49,
2518,OPP-02518,931,Bluewave Supply Co Renewal,Closed Won,won,renewal,strategic,apac,2024-03-19,2024-02-14,2024-06-02,24,USD,4965,21026162,high,enterprise,0.28,1182346.1
2519,OPP-02519,931,Bluewave Supply Co Net New,Closed Lost,lost,net_new,strategic,apac,2024-07-24,2024-02-27,2024-08-23,24,USD,9223,5284199,high,enterprise,0.76,2978086.14
2520,OPP-02520,931,Bluewave Supply Co Renewal,Closed Won,won,renewal,strategic,apac,2024-07-20,2024-05-14,2024-08-26,60,USD,10559,16627249,high,enterprise,0.45,5765474.97
2521,OPP-02521,931,Bluewave Supply Co Renewal,Closed Won,won,renewal,strategic,apac,2025-11-24,2025-09-17,2026-02-05,60,USD,12365,18562942,high,premium,0.27,7092982.81
2522,OPP-02522,932,Ironwood Commerce Partners Expansion,Closed Lost,lost,expansion,strategic,na,2024-01-02,2023-09-18,,24,USD,14003,22639467,high,enterprise,0.67,4684097.7
2523,OPP-02523,932,Ironwood Commerce Partners Expansion,Closed Lost,lost,expansion,strategic,na,2024-11-25,2024-10-06,2024-12-27,,USD,6505,5859818,high,premium,0.48,753223.68
2524,OPP-02524,932,Ironwood Commerce Partners Expansion,Closed Won,won,expansion,strategic,na,2024-04-08,2024-02-19,2024-05-17,48,USD,17059,14664740,high,enterprise,0.83,5239612.54
2525,OPP-02525,932,Ironwood Commerce Partners Expansion,Closed Won,won,expansion,strategic,na,2024-11-19,2024-09-26,2025-01-19,24,USD,12799,7913416,high,enterprise,0.61,4469694.9
2526,OPP-02526,933,Crescent Operations Net New,Closed Lost,lost,net_new,mid_market,emea,2023-09-24,2023-04-04,2023-10-23,24,USD,596,1642079,medium,standard,0.48,154760.46
2527,OPP-02527,933,Crescent Operations Net New,Closed Lost,lost,net_new,mid_market,emea,2024-10-21,2024-08-02,2024-11-24,,USD,605,875192,medium,premium,0.62,86148.29
2528,OPP-02528,934,Pioneer Distribution Renewal,Closed Won,won,renewal,smb,apac,2023-12-20,2023-11-04,2024-01-20,12,USD,113,346092,low,standard,0.17,33416.42
2529,OPP-02529,934,Pioneer Distribution Expansion,Closed Lost,lost,expansion,smb,apac,2023-12-09,2023-09-30,2024-01-28,24,USD,137,415990,low,standard,0.46,61726.44
2530,OPP-02530,935,Vector Cargo Systems Expansion,Closed Lost,lost,expansion,strategic,na,2024-04-12,2024-01-10,2024-05-29,36,USD,11539,26807965,high,enterprise,0.57,7112223.73
2531,OPP-02531,935,Vector Cargo Systems Net New,Closed Won,won,net_new,strategic,na,2024-06-18,2024-01-18,2024-07-08,24,USD,14029,19999773,high,premium,0.39,4729469.17
2532,OPP-02532,935,Vector Cargo Systems Net New,Closed Lost,lost,net_new,strategic,na,2023-07-06,2023-02-03,,24,USD,8710,10921095,high,enterprise,0.64,3451714.14
2533,OPP-02533,936,Northstar Retail Holdings Renewal,Closed Won,won,renewal,smb,emea,2025-05-21,2025-02-25,2025-06-26,36,USD,56,156245,low,standard,0.08,69322.23
2534,OPP-02534,936,Northstar Retail Holdings Renewal,Closed Won,won,renewal,smb,emea,2023-03-08,2023-02-10,2023-04-23,24,USD,53,342358,low,premium,0.17,34064.71
2535,OPP-02535,937,Harbor Trade Group Net New,Closed Lost,lost,net_new,smb,apac,2025-04-14,2024-12-06,2025-05-27,24,USD,,331571,medium,standard,0.14,
2536,OPP-02536,937,Harbor Trade Group Net New,Closed Lost,lost,net_new,smb,apac,2023-12-26,2023-06-02,2024-01-13,24,USD,107,301771,low,standard,0.16,
2537,OPP-02537,938,Atlas Global Freight Renewal,Closed Won,won,renewal,strategic,apac,2025-08-20,2025-05-24,2025-10-22,48,USD,7454,20204975,medium,premium,0.46,3066009.9
2538,OPP-02538,938,Atlas Global Freight Net New,Closed Lost,lost,net_new,strategic,apac,2024-04-25,2023-10-30,2024-07-02,48,USD,6043,16060420,high,enterprise,0.53,4252687.13
2539,OPP-02539,938,Atlas Global Freight Net New,Closed Lost,lost,net_new,strategic,apac,2023-01-01,2022-09-04,,48,USD,16952,19798653,high,enterprise,0.37,
2540,OPP-02540,938,Atlas Global Freight Renewal,Closed Won,won,renewal,strategic,apac,2024-03-15,2023-12-30,2024-04-06,24,USD,5496,11810884,high,premium,0.41,1395425.63
2541,OPP-02541,939,Summit Industrial Net New,Closed Lost,lost,net_new,mid_market,na,2024-07-13,2024-02-05,2024-09-02,12,USD,440,505167,medium,premium,0.24,89511.36
2542,OPP-02542,939,Summit Industrial Net New,Closed Lost,lost,net_new,mid_market,na,2023-10-08,2023-07-11,2023-11-23,12,USD,382,939747,medium,standard,0.42,57070.6
2543,OPP-02543,940,Granite Logistics Renewal,Closed Won,won,renewal,mid_market,apac,2024-03-22,2024-02-12,2024-04-29,24,USD,427,547366,medium,standard,0.48,172379.46
2544,OPP-02544,940,Granite Logistics Renewal,Closed Won,won,renewal,mid_market,apac,2025-08-20,2025-07-01,2025-10-09,48,USD,401,1443394,medium,standard,0.55,272400.15
2545,OPP-02545,941,Meridian Supply Co Net New,Closed Lost,lost,net_new,mid_market,emea,2024-05-04,2024-01-29,2024-07-15,,USD,185,475494,medium,standard,0.44,62983.11
2546,OPP-02546,941,Meridian Supply Co Net New,Closed Lost,lost,net_new,mid_market,emea,2024-04-24,2024-02-21,2024-07-03,12,USD,444,1758998,medium,premium,0.56,80614.89
2547,OPP-02547,942,Apex Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,na,2023-12-15,2023-06-02,2024-01-29,48,USD,3829,7806048,high,premium,0.88,2370479.54
2548,OPP-02548,942,Apex Commerce Partners Expansion,Closed Lost,lost,expansion,enterprise,na,2025-08-28,2025-06-23,2025-10-10,36,USD,5499,4714694,high,enterprise,0.78,1819395.59
2549,OPP-02549,942,Apex Commerce Partners Net New,Closed Lost,lost,net_new,enterprise,na,2025-02-12,2024-11-18,2025-03-17,24,USD,5152,5672697,high,enterprise,0.86,
2550,OPP-02550,942,Apex Commerce Partners Renewal,Closed Won,won,renewal,enterprise,na,2025-01-18,2024-11-04,2025-03-18,36,USD,3612,8273952,medium,premium,0.42,934841.46
2551,OPP-02551,943,Bluewave Operations Net New,Closed Lost,lost,net_new,smb,na,2023-06-14,2023-03-29,2023-07-10,12,USD,81,176309,low,standard,0.62,42175.72
2552,OPP-02552,943,Bluewave Operations Renewal,Closed Won,won,renewal,smb,na,2025-02-22,2025-01-24,2025-03-22,12,USD,138,216776,low,standard,0.35,40653.73
2553,OPP-02553,944,Ironwood Distribution Renewal,Closed Won,won,renewal,enterprise,na,2023-09-23,2023-07-18,2023-10-15,36,USD,4614,7645462,medium,premium,0.23,1344430.81
2554,OPP-02554,944,Ironwood Distribution Net New,Closed Lost,lost,net_new,enterprise,na,2023-09-30,2023-04-28,2023-11-12,,USD,3994,1214255,high,premium,0.69,381894.73
