price_snapshot_id,opportunity_id,snapshot_version,snapshot_date,pricing_stage,total_contract_value,annual_subscription_fee,implementation_fee,support_fee,transaction_fee_per_unit,discount_pct,contract_length_months,pricing_notes
5014,2165,3,2025-10-02,approval,47529.23,30726.04,14290.05,2513.14,,8.85,12,
5015,2165,4,2025-10-17,final,46909.17,30185.84,14243.43,2479.9,,10.45,12,
5016,2166,1,2024-11-05,initial,29306.82,25276.71,2007.97,2022.14,,0.0,12,
5017,2166,2,2024-11-14,negotiation,29306.82,25276.71,2007.97,2022.14,,0.0,12,commercial review in progress
5018,2166,3,2024-11-23,approval,29306.82,25276.71,2007.97,2022.14,,0.0,12,commercial review in progress
5019,2166,4,2024-12-02,final,29306.82,25276.71,2007.97,2022.14,,0.0,12,
5020,2167,1,2023-02-17,initial,51636.47,37663.58,7087.78,6885.11,,6.33,12,
5021,2167,2,2023-02-23,negotiation,52391.79,38306.86,7110.75,6974.18,,4.73,12,
5022,2167,3,2023-03-01,approval,50662.86,36834.39,7058.17,6770.3,,8.39,12,
5023,2167,4,2023-03-08,final,49618.96,35945.34,7026.42,6647.2,,10.6,12,
5024,2168,1,2025-08-07,initial,209411.85,,23336.22,,0.01011,18.72,,
5025,2168,2,2025-09-22,negotiation,206215.37,41089.66,23261.82,,0.00999,20.25,36,
5026,2169,1,2024-06-18,initial,307481.27,53025.52,17186.25,9968.51,0.01048,16.14,,
5027,2170,1,2025-02-16,initial,71058.28,41686.05,,3415.86,,9.52,,
5028,2171,1,2023-12-13,initial,40859.31,35688.23,2311.62,2859.46,,0.66,12,commercial review in progress
5029,2171,2,2023-12-22,negotiation,40214.18,35087.78,2303.89,2822.51,,2.34,12,commercial review in progress
5030,2171,3,2023-12-30,approval,39850.93,34749.69,2299.53,2801.71,,3.28,12,commercial review in progress
5031,2171,4,2024-01-08,final,38888.51,33853.94,2287.99,2746.58,,5.77,12,
5032,2172,1,2024-05-25,initial,67118.88,20125.93,1867.98,1624.37,,3.7,36,
5033,2172,2,2024-06-11,negotiation,65372.51,19580.64,1858.16,1590.81,,6.31,36,
5034,2172,3,2024-06-28,approval,63901.98,19121.47,1849.89,1562.56,,8.51,36,
5035,2173,1,2024-06-21,initial,106677.74,48103.48,2700.96,3884.91,,3.96,24,commercial review in progress
5036,2173,2,2024-06-29,negotiation,102154.45,45983.8,2677.91,3754.47,,8.19,24,
5037,2173,3,2024-07-07,approval,100608.62,45259.4,2670.04,3709.89,,9.64,24,
5038,2174,1,2024-03-05,initial,6097790.11,,,166931.66,0.00797,27.47,60,
5039,2175,1,2023-09-25,initial,5203970.83,1895267.77,,360352.41,0.0084,19.61,,
5040,2176,1,2024-08-16,initial,,799278.17,262710.25,150418.28,,16.47,24,
5041,2176,2,2024-10-15,negotiation,2116410.48,779698.68,261598.56,147707.28,,18.52,24,
5042,2178,1,2025-09-11,initial,1596930.15,583899.0,207326.97,110902.59,,19.3,24,commercial review in progress
5043,2178,2,2025-11-11,negotiation,1562788.51,,,108879.38,,21.32,24,commercial review in progress
5044,2179,1,2025-07-24,initial,245291.88,48811.44,24118.92,6481.8,,8.52,48,commercial review in progress
5045,2179,2,2025-08-24,negotiation,244809.19,48703.98,24109.03,6471.06,,8.72,48,commercial review in progress
5046,2179,3,2025-09-25,approval,237660.91,47112.64,23962.67,6311.92,,11.7,48,
5047,2180,1,2025-02-12,initial,142189.81,109702.97,,8965.36,,8.54,,
5048,2180,2,2025-04-07,negotiation,140420.07,108096.22,,8866.48,,9.88,12,
5049,2181,1,2024-02-17,initial,5849874.42,1568182.93,496352.58,216324.35,,20.94,36,commercial review in progress
5050,2182,1,2025-02-18,initial,5189762.16,,622689.52,268155.56,,25.12,24,
5051,2183,1,2025-10-25,initial,1063749.48,,228210.08,124937.77,,19.1,,commercial review in progress
5052,2184,1,2024-05-11,initial,120795.2,94733.54,9991.88,12336.72,0.0123,0.75,12,
5053,2184,2,2024-05-23,negotiation,118196.05,92469.02,9944.4,12110.27,0.0121,3.12,12,
5054,2184,3,2024-06-04,approval,115573.92,90181.3,9896.43,11881.49,0.01191,5.52,12,
5055,2184,4,2024-06-17,final,113586.99,88449.41,9860.11,11708.3,0.01176,7.33,12,
5056,2185,1,2024-07-23,initial,,40637.4,15660.59,5535.37,0.00946,17.16,,
5057,2185,2,2024-09-14,negotiation,68942.44,,,,0.0094,17.96,,commercial review in progress
5058,2186,1,2024-07-13,initial,78982.13,48053.56,16351.1,6404.6,0.01114,9.86,,commercial review in progress
5059,2186,2,2024-07-31,negotiation,77485.23,46879.59,,6287.2,0.01096,12.06,,
5060,2186,3,2024-08-18,approval,76806.24,46346.03,16244.24,6233.85,0.01088,13.06,,
5061,2187,1,2023-09-28,initial,99364.84,41612.85,7329.33,3407.1,0.00963,9.23,24,
5062,2187,2,2023-10-06,negotiation,97129.8,40590.45,7296.02,3344.18,0.00948,11.46,24,
5063,2187,3,2023-10-14,approval,94769.76,39511.01,7260.86,3277.76,0.00932,13.81,24,
5064,2188,1,2024-07-30,initial,62977.6,23727.86,1978.39,3119.95,0.01197,4.73,24,
5065,2188,2,2024-08-21,negotiation,62390.23,23484.83,1974.49,3095.65,0.01189,5.7,24,
5066,2188,3,2024-09-12,approval,60882.82,22862.42,1964.51,3033.41,0.01168,8.2,24,commercial review in progress
5067,2188,4,2024-10-04,final,59477.52,22280.59,1955.18,2975.22,0.01149,10.54,24,
5068,2189,1,2024-05-16,initial,6601786.91,2622083.19,549402.35,223079.78,,21.57,24,
5069,2189,2,2024-06-12,negotiation,6534555.26,2591991.47,548368.74,221227.99,,22.47,24,
5070,2190,1,2024-08-13,initial,1205103.57,821121.68,271875.52,,,17.87,,commercial review in progress
5071,2190,2,2024-10-05,negotiation,1187436.81,805844.32,271013.85,110578.64,,19.4,,
5072,2191,1,2024-03-25,initial,,1810679.77,584393.39,349687.36,,24.01,36,commercial review in progress
5073,2191,2,2024-05-12,negotiation,6973627.06,1784181.32,583028.05,346018.35,,25.12,36,
5074,2191,3,2024-06-29,approval,6871397.43,1754694.07,581508.72,341935.5,,26.36,36,
5075,2192,1,2025-01-31,initial,3770807.68,1385961.87,132263.38,258080.41,0.0097,13.01,24,
5076,2192,2,2025-02-07,negotiation,3821177.58,1406501.9,132613.53,260924.41,0.00979,11.72,24,commercial review in progress
5077,2192,3,2025-02-14,approval,3715560.46,1363453.2,131879.67,254963.82,0.0096,14.42,24,
5078,2192,4,2025-02-21,final,3600125.62,1316439.7,131078.22,248454.26,0.00939,17.37,24,
5079,2193,1,2023-11-20,initial,1828926.98,1202353.2,395658.67,230915.11,,22.49,,
5080,2195,1,2022-12-19,initial,2064631.63,745996.43,80249.09,141038.76,0.00806,17.91,24,commercial review in progress
5081,2195,2,2023-01-13,negotiation,1985706.72,714111.16,79665.01,136623.88,0.00784,21.42,24,commercial review in progress
5082,2195,3,2023-02-08,approval,1937595.42,694627.73,79308.12,133926.17,0.00771,23.56,24,
5083,2196,1,2024-10-07,initial,,,350191.72,224947.48,0.00774,21.08,,
5084,2196,2,2024-11-09,negotiation,6228557.13,1592892.79,348881.17,221245.97,,22.87,36,
5085,2196,3,2024-12-12,approval,6083958.79,1551602.05,,,0.00751,24.87,36,
5086,2197,1,2023-04-16,initial,80413.44,68185.3,3291.01,8937.13,,3.45,12,
5087,2197,2,2023-04-27,negotiation,77902.46,65921.9,3269.77,8710.79,,6.65,12,commercial review in progress
5088,2197,3,2023-05-08,approval,76165.47,64356.18,3255.07,8554.22,,8.87,12,
5089,2198,1,2025-03-19,initial,139944.28,52827.41,25394.6,4447.43,,18.49,,
5090,2199,1,2024-05-26,initial,54584.92,21965.81,1917.84,1765.57,0.01101,2.01,24,
5091,2199,2,2024-06-16,negotiation,53147.94,21340.78,1907.11,1727.11,0.0108,4.8,24,
5092,2199,3,2024-07-07,approval,52384.37,21008.31,1901.39,1706.65,0.01069,6.28,24,
5093,2200,1,2025-09-24,initial,60940.81,45635.68,7520.66,6028.82,0.01181,6.56,12,
5094,2200,2,2025-10-14,negotiation,59577.88,44457.11,7483.88,5910.97,0.01161,8.98,12,
5095,2200,3,2025-11-04,approval,58272.01,43327.69,7448.63,5798.02,0.01142,11.29,12,
5096,2201,1,2023-04-26,initial,23807.39,19412.35,1847.39,2547.65,,3.96,12,
5097,2201,2,2023-05-19,negotiation,23212.17,18880.16,1837.58,2494.43,,6.6,12,commercial review in progress
5098,2201,3,2023-06-11,approval,22666.58,18392.34,1828.59,2445.65,,9.01,12,
5099,2202,1,2024-09-13,initial,109292.01,31014.72,2207.41,4098.77,0.01117,6.7,36,
5100,2202,2,2024-09-29,negotiation,106629.55,30220.14,2196.71,4019.32,0.01098,9.09,36,
5101,2202,3,2024-10-15,approval,102279.64,28921.48,2179.23,3889.45,0.01068,13.0,36,
5102,2202,4,2024-11-01,final,100353.03,28346.63,2171.5,3831.96,0.01054,14.73,36,
5103,2203,1,2023-09-13,initial,847557.33,553471.47,132855.1,104380.53,0.00817,17.14,12,commercial review in progress
5104,2204,1,2024-02-29,initial,876978.81,138749.21,84160.16,,,29.92,,
5105,2205,1,2025-09-30,initial,1900343.82,465654.42,118238.46,63936.29,0.01006,19.58,,
5106,2206,1,2025-12-12,initial,51826.93,28759.43,,2365.31,,10.84,12,
5107,2207,1,2025-03-17,initial,67918.75,18273.0,5734.27,2455.16,,12.69,,
5108,2207,2,2025-04-15,negotiation,67187.52,18055.13,5722.02,2433.37,,13.73,36,
5109,2208,1,2025-08-29,initial,30441.13,21055.73,5972.39,1722.65,,8.95,,
5110,2208,2,2025-12-06,negotiation,30057.71,20726.25,5955.06,1702.37,,10.37,,
5111,2209,1,2024-10-03,initial,302488.58,251184.0,18350.82,32953.76,,3.83,12,commercial review in progress
5112,2209,2,2024-10-22,negotiation,291861.85,241646.11,18215.76,31999.98,,7.48,12,
5113,2209,3,2024-11-10,approval,282967.57,233663.17,18102.72,31201.68,,10.54,12,
5114,2209,4,2024-11-30,final,278035.84,229236.76,18040.04,30759.04,,12.23,12,
5115,2211,1,2025-08-02,initial,1934534.19,743504.24,180845.89,104094.56,0.00827,25.01,24,
5116,2212,1,2024-04-09,initial,8350520.31,2028608.44,657076.24,393342.91,,25.07,,commercial review in progress
5117,2213,1,2025-08-17,initial,5971189.42,836444.81,306967.19,164987.11,0.00726,29.34,60,commercial review in progress
5118,2213,2,2025-09-30,negotiation,5832657.06,814073.51,305734.62,161889.55,0.00715,31.23,60,commercial review in progress
5119,2214,1,2022-11-08,initial,3687438.92,884124.73,295932.47,121726.0,0.00873,20.38,36,
5120,2214,2,2023-01-07,negotiation,3567867.73,851044.13,294094.37,118417.94,0.00853,23.36,36,
5121,2214,3,2023-03-09,approval,3456903.77,820400.94,292391.69,115353.62,0.00834,26.12,36,
5122,2215,1,2023-10-10,initial,7979012.1,1324454.65,435345.5,184278.67,,23.34,,
5123,2215,2,2024-01-19,negotiation,7865156.37,1303950.67,434261.62,182228.28,,24.53,60,
5124,2216,1,2023-08-12,initial,125463.27,72953.92,28123.33,9639.34,0.01041,6.63,12,
5125,2216,2,2023-09-21,negotiation,124439.86,72165.94,28065.85,9560.55,0.01034,7.64,12,commercial review in progress
5126,2216,3,2023-10-31,approval,120508.33,69152.29,27845.98,9259.18,0.01006,11.49,12,
5127,2216,4,2023-12-11,final,118920.45,67943.48,27757.79,9138.3,0.00994,13.04,12,
5128,2217,1,2023-04-22,initial,296482.36,100984.09,34424.72,13794.6,0.01065,18.04,,
5129,2217,2,2023-06-24,negotiation,292968.32,99562.96,,13652.48,,19.19,24,commercial review in progress
5130,2218,1,2023-05-04,initial,3115763.3,2056701.56,,285579.15,0.00843,22.79,,
5131,2218,2,2023-05-24,negotiation,3081367.58,2027711.31,,282680.12,0.00836,23.87,,
5132,2218,3,2023-06-13,approval,3052716.89,2003584.73,,280267.46,0.0083,24.78,,commercial review in progress
5133,2219,1,2022-10-09,initial,3101889.11,1106425.88,348923.01,208413.92,0.00872,16.77,24,commercial review in progress
5134,2219,2,2022-12-06,negotiation,3074080.83,1094800.6,348291.53,206804.26,0.00867,17.64,24,commercial review in progress
5135,2219,3,2023-02-03,approval,3002852.82,1065156.64,346681.29,202699.71,0.00852,19.87,24,
5136,2220,1,2024-09-16,initial,5954094.5,1520919.05,505034.12,295434.41,,25.54,36,
5137,2220,2,2024-10-21,negotiation,5799643.76,1476376.62,502712.9,289267.0,,27.72,36,
5138,2221,1,2023-01-21,initial,,874145.74,321266.65,124887.89,,30.02,60,commercial review in progress
5139,2221,2,2023-04-24,negotiation,5403999.96,855640.69,,123037.38,0.00838,31.5,60,
5140,2222,1,2024-01-29,initial,26355.13,16517.68,5527.26,1348.68,0.01038,8.21,,
5141,2222,2,2024-02-29,negotiation,26088.04,16302.91,5513.84,1335.46,0.01029,9.4,12,
5142,2223,1,2024-02-14,initial,54836.65,43868.51,7412.87,3555.27,,5.35,12,
5143,2223,2,2024-03-03,negotiation,54219.46,43304.28,7394.63,3520.55,,6.57,12,
5144,2223,3,2024-03-21,approval,53478.29,42626.72,7372.72,3478.85,,8.03,12,commercial review in progress
5145,2223,4,2024-04-08,final,52216.29,41473.02,7335.42,3407.85,,10.52,12,
5146,2224,1,2023-12-25,initial,98874.79,84152.85,3735.04,10986.9,,1.83,12,
5147,2224,2,2024-01-08,negotiation,96759.31,82244.86,3718.35,10796.1,,4.05,12,commercial review in progress
5148,2224,3,2024-01-22,approval,96087.33,81638.79,3713.05,10735.49,,4.76,12,
5149,2224,4,2024-02-06,final,93475.1,79282.77,3692.44,10499.89,,7.51,12,
5150,2225,1,2024-09-05,initial,67485.33,45182.53,7496.0,3673.07,0.01013,6.55,12,commercial review in progress
5151,2225,2,2024-09-19,negotiation,66071.92,44060.28,7460.74,3604.01,0.00996,8.87,12,
5152,2225,3,2024-10-04,approval,65127.76,43307.03,7437.08,3557.66,0.00985,10.43,12,
5153,2226,1,2025-05-03,initial,91555.61,27584.3,2096.54,2235.39,,5.33,36,
5154,2226,2,2025-05-16,negotiation,90018.36,27103.78,2089.56,2205.82,,6.98,36,commercial review in progress
5155,2226,3,2025-05-29,approval,88317.99,26572.27,2081.82,2173.12,,8.8,36,
5156,2227,1,2024-01-23,initial,46114.02,36127.72,5054.61,2954.98,0.01019,8.85,12,
5157,2228,1,2023-09-29,initial,165797.05,71709.85,3441.03,9468.16,,6.35,24,
5158,2228,2,2023-10-08,negotiation,159898.46,69039.73,3416.72,9201.14,,9.84,24,
5159,2228,3,2023-10-18,approval,156815.29,67644.06,3404.01,9061.58,,11.66,24,
5160,2229,1,2022-12-27,initial,326725.9,87130.6,21704.0,7342.2,0.0093,18.77,,commercial review in progress
5161,2229,2,2023-01-28,negotiation,322602.0,85910.13,,7267.09,,19.91,36,commercial review in progress
5162,2230,1,2023-03-29,initial,69710.67,48965.39,,,,15.7,,
5163,2230,2,2023-05-14,negotiation,69185.33,48496.65,16631.9,4056.78,,16.51,12,
5164,2231,1,2025-03-28,initial,346001.62,94781.95,22703.26,12984.17,,18.9,36,
5165,2231,2,2025-04-18,negotiation,341109.33,93317.36,22644.12,12837.71,,20.15,36,
5166,2232,1,2024-12-29,initial,69086.53,,5778.97,2507.75,,13.95,,
5167,2233,1,2023-06-05,initial,25471.43,21817.67,1908.35,1745.41,,0.0,12,
5168,2233,2,2023-06-19,negotiation,25471.43,21817.67,1908.35,1745.41,,0.0,12,
5169,2233,3,2023-07-03,approval,25471.43,21817.67,1908.35,1745.41,,0.0,12,
5170,2233,4,2023-07-18,final,25217.18,21582.04,1904.23,1730.91,,1.08,12,
5171,2234,1,2023-07-27,initial,87837.21,30876.94,21036.33,,,8.56,24,
5172,2234,2,2023-08-26,negotiation,86150.47,30127.23,20941.29,2477.36,,10.78,24,
5173,2234,3,2023-09-25,approval,85533.49,29852.99,20906.53,2460.49,,11.59,24,
5174,2235,1,2022-11-16,initial,,184389.04,,25229.06,,18.53,,commercial review in progress
5175,2235,2,2022-12-28,negotiation,711445.45,,92495.38,24928.94,,19.86,36,
5176,2236,1,2024-09-17,initial,840114.78,277971.15,115337.44,37336.44,0.00936,12.58,24,
5177,2236,2,2024-10-18,negotiation,811749.92,266561.43,114488.37,36195.47,0.00912,16.17,24,
5178,2236,3,2024-11-18,approval,793431.96,259215.22,113941.68,35460.85,0.00896,18.48,24,
5179,2239,1,2025-04-18,initial,7906384.78,1501755.46,322989.0,286386.88,0.00817,20.49,48,
5180,2239,2,2025-05-05,negotiation,7725012.62,1463730.3,321632.85,281121.85,0.00804,22.5,48,commercial review in progress
5181,2239,3,2025-05-21,approval,7718933.38,1462405.7,321585.61,280938.45,0.00804,22.57,48,
5182,2239,4,2025-06-07,final,7450489.34,1406097.99,319577.43,273142.0,0.00785,25.55,48,
5183,2240,1,2024-08-20,initial,2234747.11,,493644.06,212284.24,,22.79,,
5184,2241,1,2025-06-04,initial,5547154.48,1342397.2,460837.99,263048.4,0.00798,27.75,,
5185,2242,1,2023-01-03,initial,50033.13,41333.87,5344.61,3354.65,,5.91,12,
5186,2242,2,2023-02-04,negotiation,49983.33,41288.02,5343.48,3351.83,,6.02,12,
5187,2242,3,2023-03-08,approval,48645.07,40055.92,5313.14,3276.01,,8.82,12,
5188,2243,1,2024-05-12,initial,45473.16,34735.83,4916.95,,,5.65,12,
5189,2243,2,2024-07-10,negotiation,45125.7,34430.66,,,0.00978,6.48,12,
5190,2244,1,2024-11-30,initial,3030631.98,545990.8,,106073.89,0.00895,25.58,48,commercial review in progress
5191,2245,1,2023-07-23,initial,1049323.54,296784.42,38844.4,40041.96,,14.09,36,
5192,2245,2,2023-08-17,negotiation,1044853.74,295439.37,38813.28,39907.45,,14.48,36,
5193,2245,3,2023-09-12,approval,1010839.58,285203.82,38576.42,38883.9,,17.44,36,
5194,2246,1,2023-05-08,initial,1074808.78,461042.9,30349.02,61186.98,,8.3,24,commercial review in progress
5195,2246,2,2023-06-03,negotiation,1031494.56,441463.87,30108.66,59229.08,,12.19,24,
5196,2246,3,2023-06-29,approval,1011933.54,432621.84,30000.1,58344.88,,13.95,24,
5197,2247,1,2022-11-17,initial,812161.27,170100.66,27378.11,31387.79,0.00907,9.82,36,commercial review in progress
5198,2247,2,2022-12-04,negotiation,784914.01,163461.03,27181.51,30468.45,0.00885,13.34,36,commercial review in progress
5199,2247,3,2022-12-21,approval,783106.89,163051.88,27169.4,30411.8,0.00883,13.56,36,
5200,2247,4,2023-01-08,final,762895.45,158166.03,27024.73,29735.3,0.00866,16.15,36,
5201,2250,1,2023-03-01,initial,5528546.0,1137201.44,359575.56,155041.17,,17.44,48,
5202,2250,2,2023-04-17,negotiation,5458883.33,1121561.31,358729.45,153477.16,,18.57,48,
5203,2250,3,2023-06-03,approval,5268956.32,1078920.36,356422.64,149213.06,,21.67,48,
5204,2250,4,2023-07-20,final,5163309.19,1055201.28,355139.47,146841.15,,23.39,48,
5205,2251,1,2025-04-20,initial,6329533.46,933127.67,345692.32,185787.24,,31.5,,
5206,2252,1,2022-12-02,initial,6064266.16,1480587.61,477462.7,284246.65,0.008,22.39,36,
5207,2252,2,2023-01-03,negotiation,5801254.86,1407272.21,473620.73,274095.28,0.00776,26.23,36,
5208,2252,3,2023-02-03,approval,5727795.31,1386826.34,472549.3,271264.32,0.00769,27.3,36,commercial review in progress
5209,2252,4,2023-03-07,final,5602553.02,1351974.79,470722.97,266438.72,0.00757,29.13,36,
5210,2253,1,2023-01-21,initial,3156021.96,548004.23,210738.4,107188.72,0.00735,27.3,,
5211,2254,1,2024-01-03,initial,3223408.78,528935.56,204975.43,74751.11,,27.4,60,commercial review in progress
5212,2254,2,2024-02-25,negotiation,3182998.18,521666.85,204542.73,74024.24,,28.4,60,
5213,2255,1,2025-04-24,initial,,901136.28,300589.11,124025.86,0.00862,20.28,,
5214,2255,2,2025-08-01,negotiation,4981507.1,879457.16,299387.42,121857.95,0.00849,22.2,48,
5215,2256,1,2023-06-07,initial,5817697.06,1656636.03,165115.6,227557.79,,19.7,36,
5216,2256,2,2023-06-21,negotiation,5900158.2,1681498.71,165529.89,230044.06,,18.5,36,
5217,2256,3,2023-07-05,approval,5599528.22,1590856.4,164019.53,220979.83,,22.89,36,
5218,2256,4,2023-07-19,final,5494935.63,1559320.91,163494.06,217826.28,,24.42,36,
5219,2257,1,2024-03-15,initial,33079.99,27977.77,2128.47,2291.69,,9.38,,
5220,2259,1,2024-02-06,initial,1130699.95,,105049.54,,0.00988,15.45,,
5221,2260,1,2023-10-15,initial,2357334.13,601013.85,211989.85,114100.91,,19.16,36,
5222,2260,2,2023-12-01,negotiation,2310410.07,587509.29,211189.05,,,20.98,36,commercial review in progress
5223,2262,1,2025-04-06,initial,6296912.12,1261176.34,281955.36,242562.85,,22.89,48,
5224,2264,1,2023-07-14,initial,4720065.36,1214542.17,,,,18.74,,
5225,2264,2,2023-09-06,negotiation,4593746.99,1178128.74,383734.34,225208.81,,21.17,36,
5226,2264,3,2023-10-30,approval,4520859.44,,382607.72,,,22.58,36,
5227,2265,1,2025-08-04,initial,692133.74,,127002.92,,,22.42,,
5228,2266,1,2025-01-03,initial,81564.53,28305.56,6583.96,3740.9,0.00966,6.72,24,
5229,2266,2,2025-01-16,negotiation,80654.65,27940.27,6567.89,3704.37,0.00958,7.92,24,
5230,2266,3,2025-01-29,approval,79412.45,27441.95,6545.97,3654.54,0.00947,9.57,24,
5231,2266,4,2025-02-12,final,77282.07,26588.01,6508.41,3569.14,0.00928,12.38,24,
5232,2267,1,2022-12-14,initial,77069.5,,16870.31,4276.6,0.00923,11.87,12,
5233,2267,2,2023-02-10,negotiation,75804.35,50768.37,16806.98,4210.26,0.0091,13.7,12,
5234,2268,1,2025-09-27,initial,139952.13,86889.84,31348.03,7227.52,0.01065,14.69,,
5235,2268,2,2025-12-01,negotiation,137878.78,,31241.12,,0.01052,16.35,,
5236,2269,1,2023-10-31,initial,245652.78,,27301.35,8696.55,,15.96,,
5237,2269,2,2024-01-08,negotiation,241234.64,62777.78,27204.5,8565.6,,17.68,36,
5238,2270,1,2023-05-14,initial,202474.3,81884.17,20330.89,6709.55,0.01032,9.51,24,
5239,2270,2,2023-05-29,negotiation,199455.11,80516.47,20268.24,6625.39,0.01021,11.02,24,commercial review in progress
5240,2270,3,2023-06-13,approval,195474.56,78714.39,20185.69,6514.49,0.01006,13.01,24,
5241,2272,1,2023-05-05,initial,85583.19,70873.18,8923.58,5786.43,,8.18,12,commercial review in progress
5242,2272,2,2023-05-19,negotiation,82890.49,68391.54,8865.24,5633.71,,11.4,12,
5243,2272,3,2023-06-02,approval,81422.29,67038.41,8833.44,5550.44,,13.15,12,
5244,2272,4,2023-06-16,final,80131.59,65848.88,8805.47,5477.24,,14.69,12,
5245,2273,1,2023-07-16,initial,272423.84,81055.11,9454.97,6601.18,,7.24,36,commercial review in progress
5246,2273,2,2023-07-28,negotiation,263178.3,78171.81,9391.65,6423.74,,10.54,36,
5247,2273,3,2023-08-09,approval,255655.2,75825.66,9340.14,6279.36,,13.22,36,
5248,2273,4,2023-08-22,final,248659.53,73643.99,9292.23,6145.11,,15.72,36,
5249,2274,1,2025-04-25,initial,58327.5,51363.41,2806.93,4157.16,,4.83,12,
5250,2274,2,2025-05-09,negotiation,56331.27,49501.33,2787.37,4042.57,,8.28,12,
5251,2274,3,2025-05-24,approval,54859.96,48128.89,2772.96,3958.11,,10.82,12,
5252,2275,1,2024-11-11,initial,3362078.9,690563.37,75861.54,130990.97,,18.91,48,
5253,2275,2,2024-11-28,negotiation,3291949.22,675225.64,75577.54,128867.28,,20.71,48,
5254,2275,3,2024-12-14,approval,3174577.35,649555.79,75102.23,125312.99,,23.73,48,commercial review in progress
